transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
18236,69,1588,28/11/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,10/01/2011
18237,38,3098,21/02/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,16/03/2011
18238,18,1197,23/12/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,10/05/2005
18239,15,2528,05/02/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,07/12/2005
18240,12,2360,20/07/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,18/12/2004
18241,14,2240,16/05/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",22/05/2000
18242,61,834,28/04/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,17/06/2015
18243,99,2764,09/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89 ,10/08/1994
18244,57,2571,16/10/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,18/05/2012
18245,0,3261,17/05/2017,TRUE,Approved,,,,,1780.22,,
18246,33,2154,22/11/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",19/03/2008
18247,57,1076,27/05/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,21/01/1991
18248,66,432,09/12/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,24/10/1995
18249,0,1738,26/02/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,04/06/2012
18250,23,670,27/01/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,02/10/1993
18251,49,847,30/08/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,20/07/1993
18252,75,3012,25/11/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95 ,09/09/2003
18253,46,2566,01/02/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,09/02/1997
18254,19,620,18/04/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,05/04/1996
18255,72,509,23/05/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,25/01/1997
18256,4,211,17/11/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,04/08/2007
18257,60,3294,02/02/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",24/08/2011
18258,13,1152,30/03/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,08/03/2009
18259,94,1763,18/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,10/09/2003
18260,2,1286,25/10/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,31/08/2002
18261,0,429,28/06/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,12/07/1994
18262,77,1038,15/07/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,09/09/2003
18263,42,2771,02/11/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",25/08/1997
18264,8,2996,09/12/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13 ",16/04/2011
18265,0,76,08/08/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,02/12/2012
18266,71,2193,21/03/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",09/09/2003
18267,54,2536,23/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,21/01/1991
18268,66,2949,11/06/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,05/11/2010
18269,11,2293,06/10/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,04/08/2007
18270,0,237,17/09/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,22/03/2002
18271,60,328,12/08/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",24/08/2011
18272,0,2709,24/12/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,07/02/2003
18273,26,1556,07/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,10/11/1991
18274,8,885,31/08/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13 ",16/04/2011
18275,58,2491,21/04/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,18/10/2015
18276,7,2469,09/09/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,04/08/2007
18277,20,2372,02/07/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",05/05/2010
18278,0,586,20/02/2017,TRUE,Approved,,,,,1438.9,,
18279,21,2703,06/09/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,02/10/1993
18280,0,916,17/09/2017,FALSE,Approved,,,,,966.91,,
18281,85,125,10/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36 ,02/08/2015
18282,41,2816,02/09/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,11/12/2007
18283,43,594,30/09/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,04/12/1999
18284,49,1154,04/01/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,12/04/2009
18285,14,2630,19/08/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",05/08/2003
18286,94,888,08/02/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,09/06/2013
18287,26,2601,16/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,26/05/1993
18288,95,1021,24/01/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,25/01/1997
18289,52,726,27/07/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,16/12/1998
18290,61,2305,13/10/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,22/10/2005
18291,32,1049,02/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,22/03/2002
18292,63,2818,06/06/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,17/12/1998
18293,0,64,27/12/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96 ,29/03/2016
18294,49,2273,31/07/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,10/04/2012
18295,67,2986,13/02/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84 ,22/10/2005
18296,43,2034,02/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,04/12/1999
18297,97,2999,08/08/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96 ,29/03/2016
18298,24,2489,06/04/2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,07/05/2011
18299,54,3198,24/06/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,10/05/2005
18300,5,2319,21/12/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,09/08/2005
18301,15,234,04/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,12/04/2009
18302,0,923,04/10/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,22/11/2016
18303,75,733,08/06/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95 ,22/05/2006
18304,31,453,23/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36 ,02/08/2015
18305,77,3443,01/09/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,10/08/2015
18306,3,2844,18/01/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,04/08/2007
18307,57,472,24/09/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,20/07/1993
18308,23,267,17/06/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,16/12/1998
18309,23,2149,31/05/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,16/12/1998
18310,22,1256,28/03/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,12/03/2013
18311,0,301,28/09/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,17/06/2015
18312,77,402,03/10/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,10/01/2011
18313,52,2891,29/10/2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,05/08/1991
18314,26,2880,25/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,26/05/1993
18315,72,208,03/12/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,18/10/2015
18316,90,3416,09/06/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,16/01/2004
18317,60,3247,03/10/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",23/06/1993
18318,28,116,25/05/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",11/10/1992
18319,65,1842,28/01/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,21/05/2015
18320,31,900,18/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,10/11/2006
18321,2,1306,14/06/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,15/09/2012
18322,11,2912,24/07/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",05/05/2010
18323,92,376,17/11/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",29/03/2016
18324,0,2387,01/07/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,18/03/2003
18325,65,2892,03/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,31/08/2002
18326,25,964,29/12/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",10/04/2012
18327,24,2351,04/03/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,07/05/2011
18328,55,1687,03/02/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,17/06/2015
18329,83,753,15/12/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,26/07/1999
18330,23,1279,27/04/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,02/10/1993
18331,71,2464,20/06/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",24/10/1995
18332,6,107,28/05/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,28/09/2004
18333,50,759,09/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,22/03/2002
18334,52,917,11/11/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,25/11/2001
18335,16,134,07/02/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",09/11/1996
18336,95,2958,04/06/2017,,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,10/09/2003
18337,86,1037,04/10/2017,TRUE,Cancelled,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,07/08/2004
18338,72,361,29/03/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,10/10/2014
18339,20,142,22/02/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",05/05/2010
18340,45,1669,11/10/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,28/09/2004
18341,51,2344,13/11/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",21/07/2003
18342,45,3022,29/11/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,28/09/2004
18343,100,2475,30/07/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35 ,06/05/1991
18344,74,2364,25/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,22/05/2000
18345,0,3359,06/06/2017,FALSE,Approved,,,,,918.43,,
18346,92,2150,27/09/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",29/03/2016
18347,87,2465,19/12/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,05/01/2003
18348,47,1302,10/01/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42 ",01/10/2006
18349,60,3442,10/06/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",18/05/2012
18350,29,390,15/06/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,22/11/2016
18351,47,3306,01/10/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42 ",01/10/2006
18352,57,3117,05/03/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,20/07/1993
18353,23,2678,08/09/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,02/10/1993
18354,37,841,16/03/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,22/10/2005
18355,96,338,07/03/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",10/10/2002
18356,6,1050,27/07/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,07/02/2003
18357,0,2559,31/01/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,08/03/2009
18358,33,856,14/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",07/06/2010
18359,77,1371,18/02/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,10/01/2011
18360,23,2372,29/04/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,02/10/1993
18361,0,2589,09/07/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,10/11/2006
18362,64,1597,04/03/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,18/05/2012
18363,65,1394,12/07/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,20/08/2010
18364,0,1217,30/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90 ,04/10/1997
18365,90,1931,07/12/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,10/05/2005
18366,31,340,05/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,22/03/2002
18367,100,256,03/12/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",12/03/2013
18368,24,2662,03/09/2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,23/06/1999
18369,72,7,18/02/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,31/08/2002
18370,49,1611,01/08/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,17/12/1998
18371,4,548,10/01/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,05/11/2010
18372,64,3134,31/03/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,18/05/2012
18373,82,2877,08/03/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,02/08/2015
18374,73,2305,05/06/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,25/07/2004
18375,43,526,27/04/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,04/06/2012
18376,48,2782,08/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,28/07/2014
18377,41,3064,02/06/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,11/12/2007
18378,73,895,30/10/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,25/07/2004
18379,34,3290,01/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,05/08/2003
18380,66,1611,07/08/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,05/04/1996
18381,77,2035,28/07/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,10/01/2011
18382,65,272,19/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,06/12/2016
18383,23,1358,02/02/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,16/12/1998
18384,92,2559,19/09/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,21/01/1991
18385,91,2478,22/07/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26 ,26/07/1999
18386,23,75,31/10/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,02/10/1993
18387,19,2811,05/12/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,08/03/2009
18388,68,2979,07/09/2017,TRUE,Cancelled,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,20/08/2010
18389,62,1085,26/06/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,23/06/1993
18390,74,245,06/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,22/05/2000
18391,3,546,29/07/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,10/11/2006
18392,61,625,23/04/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,10/07/1991
18393,5,2459,22/05/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,09/08/2005
18394,59,952,22/05/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,24/08/2011
18395,58,2171,19/03/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,25/11/2001
18396,57,1832,08/05/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,18/05/2012
18397,65,650,19/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,04/02/2016
18398,3,3436,11/04/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,15/09/2012
18399,4,2210,31/07/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,17/12/1998
18400,55,1802,17/12/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,21/07/2003
18401,57,3360,14/07/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,21/01/1991
18402,60,1504,27/08/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",20/08/2010
18403,67,3499,09/11/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84 ,22/05/2006
18404,13,1215,25/09/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,09/07/2016
18405,54,2794,03/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,18/10/2015
18406,70,3360,07/01/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,11/04/2015
18407,76,2372,27/10/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,10/10/2014
18408,96,1186,12/11/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",10/10/2002
18409,77,404,12/12/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,18/12/2004
18410,60,749,11/02/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",24/08/2011
18411,93,2358,02/05/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,28/07/2014
18412,1,503,08/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,15/09/2012
18413,25,2538,31/01/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",18/10/2015
18414,63,2290,19/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,18/05/2012
18415,51,1172,18/03/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",21/07/2003
18416,29,911,28/02/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,22/11/2016
18417,0,1200,12/10/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96 ,29/03/2016
18418,7,2535,24/08/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,28/09/2004
18419,78,1113,21/07/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,25/07/2004
18420,77,3166,21/06/2017,TRUE,Cancelled,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,10/01/2011
18421,34,3130,20/03/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,18/03/2003
18422,30,1752,22/10/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,10/11/1991
18423,64,1595,27/07/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",17/12/1998
18424,81,1335,09/07/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,16/12/1998
18425,23,2821,09/11/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,02/10/1993
18426,63,2695,08/06/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,21/05/2015
18427,63,1471,25/12/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,17/12/1998
18428,34,739,29/12/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,18/03/2003
18429,74,2482,12/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,09/09/2003
18430,27,1626,14/02/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,23/06/1999
18431,51,1957,21/03/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",10/04/2012
18432,38,1678,20/09/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,15/09/2012
18433,92,2620,30/11/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",05/01/2003
18434,89,2248,24/10/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,20/04/1993
18435,33,2166,16/01/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",11/10/1992
18436,0,2011,01/01/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,02/08/2015
18437,3,1625,21/12/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,21/05/2015
18438,82,817,26/04/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,02/08/2015
18439,83,615,09/03/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,16/09/2013
18440,53,1937,02/07/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,09/02/1997
18441,29,2068,22/07/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,03/11/2000
18442,73,2594,25/09/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,31/08/2002
18443,0,1862,27/06/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,18/05/2012
18444,86,2385,29/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,07/08/2004
18445,57,2292,01/05/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,21/01/1991
18446,23,2761,06/01/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,12/04/1993
18447,63,2227,23/02/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,21/05/2015
18448,97,114,04/02/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96 ,29/03/2016
18449,0,3251,13/01/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,10/08/1994
18450,42,1950,09/08/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",09/05/2011
18451,14,2268,09/08/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",05/08/2003
18452,64,1802,29/06/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,18/05/2012
18453,1,89,01/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,14/11/2016
18454,73,1770,19/04/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,10/07/1991
18455,40,506,04/11/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,02/02/2006
18456,0,196,18/02/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,02/12/2012
18457,90,1945,28/07/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,19/12/1995
18458,51,2309,21/01/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",10/04/2012
18459,66,621,03/09/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,09/07/2016
18460,72,2982,22/05/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,25/01/1997
18461,5,2930,25/01/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,29/08/2011
18462,80,2789,20/06/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,10/08/2015
18463,97,1236,16/09/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,07/11/1991
18464,66,3369,15/10/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,05/11/2010
18465,65,2410,27/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,11/04/2015
18466,1,2101,18/06/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,03/11/2000
18467,10,1133,30/08/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,03/03/2014
18468,12,1482,28/04/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,17/08/2004
18469,83,728,20/06/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,20/04/1993
18470,38,3494,08/04/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,15/09/2012
18471,3,3361,29/01/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,17/12/1998
